896 48 0.181323 0.093901
912 48 2.115121 0.800549
928 48 5.764429 0.793374
944 48 1.518729 0.936346
960 48 1.701288 0.555743
976 48 0.399134 -0.086729
992 48 0.555168 -0.035902
1008 48 0.362775 -0.556615
1024 48 0.401513 -0.670107
1040 48 0.478789 -0.890526
1056 48 0.518393 -0.925032
1072 48 0.787405 -1.218655
1088 48 0.959235 -0.573999
1104 48 0.712933 -0.297722
1120 48 0.639191 -0.026490
1136 48 0.266328 -0.071325
1152 48 0.412110 0.347676
1168 48 0.365293 0.369018
1184 48 0.934761 0.423758
1200 48 1.625163 0.491865
1216 48 0.931057 0.226989
1232 48 -0.217474 0.414320
1248 48 -0.650058 -0.025320
1264 48 -3.863106 0.288046
16 64 2.098739 -0.418179
32 64 1.004751 -0.076857
48 64 0.709361 0.144490
64 64 1.037341 -1.036019
80 64 1.258023 -1.158429
96 64 1.210724 -1.409027
112 64 1.209922 -0.637922
128 64 22.687829 -13.481619
144 64 21.706018 -10.004929
160 64 11.195884 2.724272
176 64 3.365277 -10.144989
192 64 1.636971 -12.628083
208 64 4.464252 -16.095903
224 64 0.573088 -14.516782
240 64 0.150537 -0.680878
256 64 0.085562 -0.527664
272 64 0.177433 -1.185036
288 64 0.839364 -2.954489
304 64 1.471333 -3.818665
320 64 1.600690 -3.148860
336 64 1.261673 -1.389954
352 64 0.678560 -0.738499
368 64 1.945224 0.239581
384 64 4.045697 -0.111568
400 64 6.225227 -0.064996
416 64 8.900571 0.272898
432 64 10.698917 -0.064249
448 64 8.317813 0.289798
464 64 8.271379 -0.491185
480 64 20.183210 -0.918999
496 64 18.188322 0.441868
512 64 15.551237 2.664544
528 64 -4.896908 0.639751
544 64 -5.962989 0.267340
560 64 -6.217588 -0.295274
576 64 -5.907283 -0.091367
592 64 -4.070807 -0.280475
608 64 -2.189589 -0.737592
624 64 -1.496327 -0.738809
640 64 -0.639770 -1.352087
656 64 -0.612454 -1.437400
672 64 -1.599614 -1.359647
688 64 -2.680411 -1.467735
704 64 -3.960322 -0.763243
720 64 -1.965348 -0.866228
736 64 -0.099953 -0.727151
752 64 2.316290 -0.334684
768 64 0.726346 0.287521
784 64 -0.330521 0.226521
800 64 -0.389916 0.149825
816 64 0.387300 0.473087
832 64 1.353869 0.944069
848 64 8.682936 0.511916
864 64 7.508171 1.799691
880 64 1.811557 0.582580
896 64 8.714453 2.649297
912 64 8.669509 1.856091
928 64 8.386881 1.538999
944 64 4.189757 1.080488
960 64 3.499957 -0.460160
976 64 0.822204 -0.572260
992 64 0.847868 -0.021447
1008 64 0.279071 -0.385412
1024 64 0.948647 -0.785010
1040 64 1.330048 -1.259256
1056 64 3.407142 -3.666224
1072 64 2.147939 -2.801985
1088 64 1.833002 -1.196089
1104 64 5.038882 -0.412119
1120 64 4.880982 0.455519
1136 64 1.144427 -0.158639
1152 64 0.907549 0.524027
1168 64 0.515760 1.168935
1184 64 1.309397 2.250845
1200 64 4.379959 5.840332
1216 64 5.374914 6.425102
1232 64 2.006060 3.118827
1248 64 31.279492 9.296688
1264 64 32.375548 11.327331
16 80 35.682924 0.135460
32 80 33.053105 -1.169781
48 80 32.697248 -2.316760
64 80 27.081347 -4.118128
80 80 2.325159 -0.544916
96 80 1.997574 -0.907870
112 80 2.438264 -0.466953
128 80 20.751109 -6.539057
144 80 22.070379 -4.773396
160 80 14.104795 -4.484703
176 80 -36.335554 -40.000000
192 80 9.255157 -11.036185
208 80 12.592256 -20.690033
224 80 1.583967 -0.856928
240 80 0.081929 -0.383053
256 80 -0.111273 -0.462365
272 80 -0.082685 -1.326056
288 80 0.044706 -3.080255
304 80 0.002559 -3.614749
320 80 -0.276673 -2.944801
336 80 -1.555529 -1.564641
352 80 -1.155325 -1.432280
368 80 0.139059 -0.640544
384 80 3.866729 -0.523602
400 80 5.462713 -0.299270
416 80 8.054686 -0.015569
432 80 13.767407 -3.846309
448 80 7.243155 0.542694
464 80 13.986837 -4.541078
480 80 21.099226 -1.308684
496 80 16.403724 0.332620
512 80 13.510866 1.476366
528 80 -3.624691 0.885472
544 80 -3.996795 0.760913
560 80 -5.094525 0.250081
576 80 -4.610445 0.308722
592 80 -3.730508 -0.942761
608 80 -1.355492 -0.482524
624 80 -0.839817 -1.112357
640 80 -0.184934 -1.514536
656 80 -0.389684 -1.851531
672 80 -0.676127 -1.747324
688 80 -1.382077 -1.864005
704 80 -3.417025 -1.078221
720 80 -3.409643 -0.993979
736 80 -1.801104 -0.384237
752 80 -1.857867 0.276365
768 80 -0.668159 0.615514
784 80 -0.993073 0.241745
800 80 -1.484440 0.194428
816 80 -0.853105 0.448394
832 80 0.616683 0.650410
848 80 10.756956 -0.028638
864 80 14.209535 0.566685
880 80 9.283328 3.341731
896 80 8.403882 3.113095
912 80 6.048588 3.030070
928 80 6.746965 1.982552
944 80 2.631834 -0.051666
960 80 1.984442 -0.129146
976 80 0.896218 -0.519486
992 80 0.887176 0.149444
1008 80 0.314407 -0.269360
1024 80 1.266446 -0.894024
1040 80 6.942411 -4.706402
1056 80 10.308393 -7.787969
1072 80 9.080794 -10.552601
1088 80 3.416749 -4.405100
1104 80 1.749860 -0.326044
1120 80 1.216794 1.431337
1136 80 -23.447824 5.862817
1152 80 -23.064675 5.893464
1168 80 15.228789 3.896837
1184 80 13.530843 5.346246
1200 80 5.641567 7.409647
1216 80 5.742166 8.412240
1232 80 32.436175 10.202907
1248 80 31.041486 11.010807
1264 80 27.403626 9.363955
16 96 28.985803 0.120665
32 96 29.684393 -1.121208
48 96 33.925171 -0.956274
64 96 24.033091 -1.325029
80 96 21.282320 -2.215845
96 96 20.194013 -5.088996
112 96 22.085009 -5.709989
128 96 23.540096 -6.818116
144 96 23.252749 -5.200704
160 96 18.624418 -5.175070
176 96 11.786968 -3.447814
192 96 15.914582 -12.566284
208 96 16.928812 -18.303746
224 96 0.912922 -0.576300
240 96 0.122488 -0.349068
256 96 0.119624 -0.100730
272 96 -0.120663 -0.973820
288 96 -0.315280 -1.725737
304 96 -1.136380 -2.554248
320 96 -1.603096 -1.517030
336 96 -2.816038 -0.472128
352 96 -2.767852 0.004876
368 96 -1.747308 0.121646
384 96 -0.577516 0.538434
400 96 -0.241334 0.797317
416 96 -0.091353 1.658846
432 96 8.906890 -1.651983
448 96 -8.645826 5.110781
464 96 -7.609456 4.934164
480 96 3.415135 3.621754
496 96 13.422070 0.361591
512 96 12.702382 0.825990
528 96 10.434750 1.244299
544 96 -2.568403 -0.003877
560 96 -4.169123 -0.063309
576 96 -3.281505 -0.145817
592 96 -1.328077 0.926419
608 96 -0.371210 -0.079539
624 96 -0.507982 -0.923200
640 96 -0.764648 -2.354560
656 96 0.291652 -2.093977
672 96 -0.092253 -2.003025
688 96 -0.134372 -1.407843
704 96 -1.604993 -1.162193
720 96 -2.565080 -0.742058
736 96 -2.682859 -0.105618
752 96 -2.992528 0.607094
768 96 -0.444049 0.683474
784 96 0.646332 0.738545
800 96 19.702191 8.164963
816 96 -2.016935 0.231982
832 96 -2.712609 -0.145868
848 96 0.956405 -0.741231
864 96 7.559559 0.366697
880 96 3.043064 3.407665
896 96 1.048092 3.423735
912 96 3.182930 2.772662
928 96 1.440988 3.402322
944 96 1.517449 1.330068
960 96 0.995680 1.104825
976 96 0.648727 0.324274
992 96 0.747074 0.592236
1008 96 0.340178 0.050440
1024 96 1.153131 -0.615114
1040 96 5.954332 -4.844393
1056 96 7.243953 -5.965295
1072 96 2.484617 -6.272894
1088 96 9.594485 -1.429035
1104 96 8.945006 -0.297755
1120 96 8.500692 -1.325136
1136 96 -29.460607 2.764151
1152 96 13.430592 -1.123454
1168 96 6.261713 4.059450
1184 96 2.967786 8.108695
1200 96 -3.743631 9.539654
1216 96 6.083297 12.807621
1232 96 10.256332 13.922619
1248 96 11.116282 13.356218
1264 96 -5.357046 4.534774
16 112 30.260541 -1.604945
32 112 28.762066 -0.244582
48 112 27.012005 0.228968
64 112 25.918281 0.108270
80 112 23.800235 -0.743356
96 112 24.883156 -2.971524
112 112 26.244032 -3.856753
128 112 29.401438 -5.223867
144 112 26.561337 -4.936746
160 112 23.270535 -5.993823
176 112 24.788830 -9.273228
192 112 21.096008 -9.086629
208 112 19.592161 -9.210374
224 112 13.814365 -6.016355
240 112 0.332394 -1.133545
256 112 0.244930 -0.452528
272 112 -0.150346 -0.722543
288 112 -0.559178 -0.714719
304 112 -1.319586 -0.950997
320 112 -2.155604 -0.795452
336 112 -2.851010 -0.568318
352 112 -3.537819 -0.390262
368 112 -3.381858 0.229227
384 112 -2.308845 0.920436
400 112 -1.534397 1.883845
416 112 -0.040538 2.225389
432 112 -5.986328 4.610020
448 112 -7.520172 4.559888
464 112 -4.873508 4.823281
480 112 3.557615 3.422466
496 112 4.193962 3.367623
512 112 5.678897 2.053238
528 112 5.793840 1.229469
544 112 -1.567779 0.687840
560 112 -2.197327 0.719729
576 112 -0.920818 0.514852
592 112 -0.608461 0.209004
608 112 -0.247531 -0.486534
624 112 -1.295105 -1.131560
640 112 -1.968503 -2.365780
656 112 0.242627 -2.658331
672 112 1.386128 -3.101923
688 112 0.395124 -1.531450
704 112 0.245619 -1.462964
720 112 -1.050150 -0.750548
736 112 -2.827075 -0.013722
752 112 -4.103188 0.273258
768 112 -1.786187 0.251562
784 112 -0.809945 0.241713
800 112 -2.982608 -1.075706
816 112 -3.466504 -1.077559
832 112 -3.724186 -0.990560
848 112 -2.756705 -2.028817
864 112 -0.214999 0.376354
880 112 0.645870 2.075519
896 112 -0.183409 1.963103
912 112 -0.935956 -0.235233
928 112 0.011585 -0.167481
944 112 0.785164 -0.445101
960 112 0.846770 1.359327
976 112 0.675453 3.113781
992 112 0.609019 2.243618
1008 112 0.650647 0.386695
1024 112 0.776544 -1.606233
1040 112 1.163866 -9.343334
1056 112 2.803133 -8.629336
1072 112 37.735074 -5.317516
1088 112 37.535689 -6.886770
1104 112 2.150629 1.061675
1120 112 -26.848378 1.263425
1136 112 -29.590180 3.540449
1152 112 -26.542048 4.256102
1168 112 3.854917 6.927955
1184 112 3.047893 11.094921
1200 112 -15.194054 19.666555
1216 112 9.382573 14.137847
1232 112 -13.164897 9.816724
1248 112 -6.352282 5.364177
1264 112 -6.092237 2.421696
16 128 33.598013 -1.159394
32 128 30.087543 -0.416505
48 128 29.726775 0.078200
64 128 30.465109 0.183212
80 128 33.244979 0.058697
96 128 29.434514 -3.532822
112 128 27.741311 -6.319428
128 128 26.527815 -6.472366
144 128 30.250912 -7.944565
160 128 28.432057 -9.070086
176 128 26.548221 -9.199983
192 128 24.455488 -8.846177
208 128 16.081048 -5.870901
224 128 14.034714 -5.668195
240 128 0.617041 -0.751724
256 128 0.177337 -0.684288
272 128 -0.110923 -0.508944
288 128 -0.564562 -0.501626
304 128 -1.143061 -0.599871
320 128 -3.194198 -0.293268
336 128 -3.766990 -0.323056
352 128 -3.922519 -0.187023
368 128 -2.420550 0.328659
384 128 -1.558860 0.560688
400 128 -0.551739 1.094581
416 128 -0.094266 1.363703
432 128 -0.078220 2.100921
448 128 3.930489 3.447981
464 128 3.991506 3.746449
480 128 4.651954 3.575262
496 128 2.760346 3.491790
512 128 1.436788 2.447790
528 128 -2.590210 1.375491
544 128 -3.639744 -0.185427
560 128 -3.253872 -0.114726
576 128 -1.174398 0.600472
592 128 -0.555207 0.110761
608 128 -0.551364 -0.940812
624 128 -4.901608 -2.664074
640 128 -4.148205 -2.095770
656 128 -3.222404 -1.102739
672 128 0.029343 -1.758047
688 128 0.374329 -0.525521
704 128 0.128811 -1.014117
720 128 -0.159560 -1.380070
736 128 -0.671633 -1.335389
752 128 -0.964023 -0.610282
768 128 0.167829 0.251805
784 128 1.537977 -0.174115
800 128 3.765445 0.541461
816 128 -0.285032 -0.137648
832 128 -0.919384 -0.418542
848 128 -1.005281 -0.237900
864 128 0.306548 1.082184
880 128 0.391054 1.254347
896 128 -0.271355 0.562613
912 128 -0.849538 -1.284713
928 128 3.920065 -4.956592
944 128 5.634559 -5.099281
960 128 5.921336 -3.768894
976 128 0.909054 6.550282
992 128 0.334301 8.072998
1008 128 0.630044 4.795452
1024 128 -1.964287 -9.234850
1040 128 -2.232002 -10.239751
1056 128 -0.011887 -9.620109
1072 128 35.565538 -5.524673
1088 128 35.043783 -6.184327
1104 128 18.392602 -6.643645
1120 128 -2.610846 5.460438
1136 128 -30.484757 3.667916
1152 128 -29.040573 4.304669
1168 128 0.307198 14.530307
1184 128 -9.324098 16.447610
1200 128 -20.284512 24.019251
1216 128 -13.134412 11.711882
1232 128 -15.192297 9.268041
1248 128 -5.654719 5.534393
1264 128 -9.258786 8.934119
16 144 36.317692 0.775948
32 144 33.666036 -1.712380
48 144 32.179375 -1.202034
64 144 32.912097 -1.026522
80 144 34.812980 -0.766120
96 144 31.645150 -2.438435
112 144 27.619767 -7.120513
128 144 28.764405 -8.181612
144 144 31.123376 -8.818195
160 144 30.727997 -9.367486
176 144 28.160260 -10.512694
192 144 24.129753 -9.494216
208 144 16.110399 -5.866014
224 144 13.215876 -5.732086
240 144 9.614549 -5.836227
256 144 0.296560 -1.124116
272 144 -0.039322 -0.245649
288 144 -0.630274 -0.134209
304 144 -1.627638 0.276721
320 144 -4.282600 0.376942
336 144 -4.766957 0.513181
352 144 -5.295630 0.210273
368 144 -2.733233 0.371724
384 144 -2.018224 0.090979
400 144 0.070853 0.633949
416 144 1.023628 0.971142
432 144 3.097157 3.881124
448 144 4.992698 3.934386
464 144 2.063674 3.940049
480 144 4.664741 2.871571
496 144 -1.227676 3.494042
512 144 -3.784825 2.312309
528 144 -4.892339 0.971810
544 144 -3.744327 0.047510
560 144 -2.659993 -0.182823
576 144 -0.188144 0.268079
592 144 0.580769 -0.366476
608 144 0.321008 -0.987610
624 144 -1.044862 -1.266119
640 144 -1.271225 -1.739796
656 144 -1.731279 -1.178618
672 144 -0.109718 -1.333690
688 144 0.108257 -0.712201
704 144 0.447001 -1.138231
720 144 0.463012 -1.443293
736 144 -0.122206 -1.924931
752 144 0.169628 -0.994947
768 144 0.974476 -0.603654
784 144 -5.513706 -3.432435
800 144 -5.137320 -3.619916
816 144 -0.645105 -0.050005
832 144 -0.576459 -0.352863
848 144 0.291210 -0.131156
864 144 1.547560 -0.709455
880 144 1.852204 0.048624
896 144 1.329786 -0.406582
912 144 0.792447 -1.259843
928 144 4.669451 -6.639652
944 144 4.860651 -7.094285
960 144 5.164436 -5.771415
976 144 0.037795 5.712757
992 144 -0.110082 7.429772
1008 144 1.284250 2.991836
1024 144 0.747372 -6.107787
1040 144 -1.498999 -8.073205
1056 144 -1.724744 -6.818677
1072 144 -3.907389 -5.270610
1088 144 -10.596833 9.276429
1104 144 -5.188947 5.950937
1120 144 -6.054717 5.859240
1136 144 -29.369063 4.588946
1152 144 -28.359866 4.392705
1168 144 -0.122916 13.968793
1184 144 -0.603708 12.791638
1200 144 -10.469391 6.668388
1216 144 13.735404 7.236640
1232 144 -13.929441 9.803399
1248 144 -6.254888 4.386730
1264 144 -5.749874 -3.840922
16 160 37.949538 -3.734747
32 160 37.617705 -3.048502
48 160 36.162100 -2.665199
64 160 34.571695 -1.560817
80 160 36.469669 -1.189568
96 160 30.125656 -2.898168
112 160 28.679934 -6.337403
128 160 30.682285 -8.159151
144 160 32.094722 -8.144301
160 160 28.684893 -9.471703
176 160 21.851618 -9.402258
192 160 21.478980 -9.021160
208 160 15.044526 -5.917570
224 160 14.017489 -5.363479
240 160 11.425036 -4.910449
256 160 0.394882 -0.595447
272 160 0.095251 -0.101265
288 160 -0.296698 0.269833
304 160 -1.221826 0.870725
320 160 -3.519126 1.358259
336 160 -4.544620 1.171004
352 160 -4.523658 0.724676
368 160 -2.475407 0.279664
384 160 -1.507798 0.090663
400 160 0.609660 0.518731
416 160 1.506311 1.104481
432 160 1.120456 1.980250
448 160 0.107295 2.122689
464 160 -3.372355 3.573438
480 160 -0.730603 1.698290
496 160 -2.415298 2.421047
512 160 -4.147859 1.163120
528 160 -4.309877 0.706926
544 160 -2.564550 0.238688
560 160 -0.333679 0.450440
576 160 1.360458 0.193093
592 160 3.493235 -0.380877
608 160 2.147267 -0.988481
624 160 1.768766 -1.082480
640 160 -0.007113 -0.955307
656 160 -0.269381 -0.681833
672 160 0.031599 -0.796959
688 160 -0.007699 -0.645986
704 160 -0.019495 -0.833260
720 160 -0.162160 -1.065256
736 160 -0.524320 -1.282545
752 160 -0.220312 -0.646830
768 160 0.462601 -0.555451
784 160 -0.365578 -0.475231
800 160 -5.322629 -3.166301
816 160 -1.335952 -0.341178
832 160 -0.117997 -0.595843
848 160 1.386002 -0.347049
864 160 1.970032 -1.401990
880 160 2.066767 -1.433779
896 160 1.695181 -3.464220
912 160 5.486738 -8.178012
928 160 4.717032 -7.288259
944 160 4.191168 -7.432798
960 160 0.017269 0.670514
976 160 0.316241 2.483267
992 160 0.127560 1.920695
1008 160 0.837037 0.391597
1024 160 0.823512 -1.537296
1040 160 -2.955726 -7.497992
1056 160 -4.186397 -6.785968
1072 160 -2.289488 -5.761403
1088 160 -12.411449 8.300530
1104 160 -6.431028 5.301169
1120 160 -6.774302 5.650427
1136 160 36.351316 -12.951536
1152 160 34.635212 -12.081192
1168 160 -7.070367 15.213977
1184 160 -4.215550 12.719381
1200 160 -7.925051 5.821786
1216 160 -5.452734 4.744875
1232 160 -8.236809 5.834582
1248 160 -9.506513 9.942989
1264 160 -7.417203 8.214984
16 176 38.147523 5.225652
32 176 37.296238 -1.364257
48 176 37.534599 -3.176239
64 176 34.327719 -2.424351
80 176 34.043608 -2.955382
96 176 30.872877 -3.388545
112 176 29.702036 -5.724871
128 176 28.841808 -6.635428
144 176 32.924664 -8.416742
160 176 26.303172 -8.741307
176 176 21.123405 -9.015761
192 176 20.467179 -9.214640
208 176 15.573987 -4.726562
224 176 14.695784 -4.158559
240 176 1.085974 -0.461899
256 176 0.454324 -0.254468
272 176 0.226037 0.138224
288 176 -0.081776 1.184089
304 176 -1.116861 2.174713
320 176 -4.014131 2.672341
336 176 -4.107822 1.668682
352 176 -3.768672 0.482616
368 176 -4.274196 0.089562
384 176 -1.710920 -0.529436
400 176 2.643494 1.248624
416 176 4.837954 2.802543
432 176 2.806375 2.150770
448 176 1.401891 1.580121
464 176 -3.623827 3.108386
480 176 1.612529 2.847571
496 176 2.750031 4.410921
512 176 -1.630543 1.872622
528 176 -3.716702 0.586996
544 176 -0.402253 0.505403
560 176 1.860517 0.151439
576 176 2.787512 -0.052959
592 176 3.864916 -1.146638
608 176 2.058799 -0.806644
624 176 2.098186 -0.733470
640 176 1.164223 -0.080958
656 176 0.671493 0.097734
672 176 0.892939 -0.114298
688 176 0.644265 -0.696630
704 176 1.036571 -0.838356
720 176 -0.079036 -0.710612
736 176 -0.474655 -0.859692
752 176 -2.179982 -0.632517
768 176 0.536194 -1.052931
784 176 7.702456 -1.870455
800 176 -6.296163 -2.725179
816 176 11.747924 -34.989834
832 176 10.696620 -34.613523
848 176 7.784278 -37.070525
864 176 0.536307 -1.968977
880 176 1.715541 -1.788380
896 176 3.554111 0.090805
912 176 4.358546 -1.790832
928 176 5.008402 -5.390663
944 176 3.401798 -6.201741
960 176 -1.942384 4.248421
976 176 -0.755314 3.407504
992 176 0.056742 1.984492
1008 176 0.607139 0.316280
1024 176 0.908308 -0.745968
1040 176 3.690676 -4.178556
1056 176 -2.843892 -3.476838
1072 176 -4.391936 -2.168855
1088 176 -5.953845 -0.011930
1104 176 -8.608476 5.700399
1120 176 -9.115443 6.745484
1136 176 -12.228757 7.876579
1152 176 -7.598072 11.954736
1168 176 -10.109273 12.919612
1184 176 -5.828104 9.760876
1200 176 -6.757466 5.285345
1216 176 -5.326890 3.766728
1232 176 -7.695576 5.906979
1248 176 0.138001 0.943373
1264 176 -3.846608 4.567015
16 192 37.946732 0.617393
32 192 37.697227 0.272987
48 192 36.103394 -1.019623
64 192 36.019001 -2.581459
80 192 34.476924 -3.074728
96 192 31.414964 -3.576680
112 192 29.617555 -5.964681
128 192 31.747708 -8.055354
144 192 28.626518 -7.045770
160 192 25.205474 -8.178951
176 192 20.922720 -8.977520
192 192 20.421090 -8.458270
208 192 27.965827 0.112644
224 192 29.260082 -0.053097
240 192 0.580579 0.070762
256 192 0.289604 0.278802
272 192 0.090637 0.484021
288 192 -0.829924 2.973243
304 192 -2.675696 4.741640
320 192 -2.897989 4.398291
336 192 -3.121677 2.366640
352 192 -2.129486 0.497989
368 192 -2.589829 0.039241
384 192 -1.276756 -0.047126
400 192 2.656013 1.103142
416 192 4.354119 1.768286
432 192 3.623062 1.270209
448 192 0.613364 1.697181
464 192 -3.983757 2.828900
480 192 4.812628 3.833040
496 192 4.796926 4.645621
512 192 5.000792 4.440513
528 192 5.797470 4.858579
544 192 1.519424 0.802048
560 192 10.051329 -5.009527
576 192 10.054276 -5.384199
592 192 8.835270 -4.975339
608 192 3.201325 -1.504568
624 192 1.576738 0.193094
640 192 1.447188 0.857289
656 192 1.667460 0.974918
672 192 3.055274 -0.334256
688 192 3.040769 -0.889979
704 192 3.402915 -0.500754
720 192 3.956728 -0.446222
736 192 5.753577 -0.905573
752 192 -3.688296 -0.184455
768 192 12.017450 -4.705473
784 192 12.832388 -5.133411
800 192 10.297233 -1.888087
816 192 10.473928 -0.932760
832 192 10.682359 -0.702852
848 192 10.862645 -0.836054
864 192 12.535350 1.240178
